frame,abstime,reltime,Tow 1 [C],Tow 2 [C],Tow 3 [C],Tow 4 [C],Tow 5 [C],Tow 6 [C],Tow 7 [C],Tow 8 [C]
139,2019-06-27 14:49:02.843000,4.667000,3.549465e+02,2.066401e+02,3.928524e+02,2.458359e+02,3.639934e+02,1.813106e+02,3.812672e+02,1.369706e+02
140,2019-06-27 14:49:02.876000,4.700000,3.587355e+02,2.093688e+02,3.956978e+02,2.468680e+02,3.658028e+02,1.762424e+02,3.833797e+02,1.317889e+02
141,2019-06-27 14:49:02.909000,4.733000,3.585720e+02,2.098977e+02,4.006465e+02,2.424628e+02,3.661882e+02,1.748673e+02,3.848452e+02,1.320517e+02
142,2019-06-27 14:49:02.943000,4.767000,3.571663e+02,2.120717e+02,4.044484e+02,2.418742e+02,3.708359e+02,1.748297e+02,3.842036e+02,1.308271e+02
143,2019-06-27 14:49:02.976000,4.800000,3.559268e+02,2.106153e+02,4.098684e+02,2.402678e+02,3.730725e+02,1.836068e+02,3.840260e+02,1.303611e+02
144,2019-06-27 14:49:03.009000,4.833000,3.534877e+02,2.151709e+02,4.146202e+02,2.400416e+02,3.779870e+02,2.050923e+02,3.846269e+02,1.301292e+02
145,2019-06-27 14:49:03.043000,4.867000,3.553523e+02,2.171018e+02,4.168603e+02,2.328909e+02,3.783576e+02,2.072901e+02,3.860247e+02,1.298366e+02
146,2019-06-27 14:49:03.076000,4.900000,3.597889e+02,2.118540e+02,4.179545e+02,2.312551e+02,3.792194e+02,2.128438e+02,3.858322e+02,1.299156e+02
147,2019-06-27 14:49:03.109000,4.933000,3.624657e+02,2.120744e+02,4.116632e+02,2.311270e+02,3.834049e+02,2.160324e+02,3.848242e+02,1.310594e+02
148,2019-06-27 14:49:03.143000,4.967000,3.568074e+02,2.235694e+02,4.102056e+02,2.276759e+02,3.815953e+02,2.081610e+02,3.854137e+02,1.332836e+02
149,2019-06-27 14:49:03.176000,5.000000,3.566543e+02,2.271502e+02,4.134507e+02,2.214102e+02,3.818003e+02,1.890776e+02,3.850721e+02,1.343991e+02
150,2019-06-27 14:49:03.209000,5.033000,3.602982e+02,2.242967e+02,4.184429e+02,2.214399e+02,3.772430e+02,1.832985e+02,3.839088e+02,1.338100e+02
151,2019-06-27 14:49:03.243000,5.067000,3.629991e+02,2.246040e+02,4.172385e+02,2.223427e+02,3.743263e+02,1.809162e+02,3.842806e+02,1.376985e+02
152,2019-06-27 14:49:03.276000,5.100000,3.645711e+02,2.275270e+02,4.189018e+02,2.231852e+02,3.740612e+02,1.799710e+02,3.878735e+02,1.344852e+02
153,2019-06-27 14:49:03.309000,5.133000,3.646309e+02,2.248428e+02,4.175110e+02,2.388952e+02,3.740975e+02,1.807322e+02,3.872570e+02,1.349392e+02
154,2019-06-27 14:49:03.343000,5.167000,3.588037e+02,2.191389e+02,4.176527e+02,2.403744e+02,3.741026e+02,1.835406e+02,3.848974e+02,1.352857e+02
